Ticker,EntryDate,EntryPrice,Status
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
AAPL,,,open
